# Infection Rate: Transmissible Cases!25!0xcc3333!log10(x),,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Infection Rate: Disease Spread!5!0xe64d4d!linear(x),,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Pop Concentration: Pop Mobility!10!0x57b757!log10(x),,,,,,,,,,,,,,,,,,,,,,,,x,,,,,x,,,,
# Pop Concentration: Residential Density!10!0x5ced5c!linear(x),,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,
# Intervention: Social Distancing!10!0x4258c9!linear(x),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,
# Intervention: Testing!10!0x6079f7!-log10(x),,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,
# Health & Environment: Pop Demographics!10!0x6b0b9e!log10(x),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x
# Health & Environment: Air Pollution!10!0x8e26c4!linear(x),,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,
# Health & Environment: Age Distribution!10!0x9a42c8!log10(x),,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,
# Health & Environment: Co-morbidities!10!0xb460e0!zscore(x),,,,,,,,,,,,,,,,,,,,,,,,,x,x,,x,,,x,,
# Health & Environment: Health Disparities!10!0xc885ec!uniform(x),,,,,,,,,,,,,,,,,x,,,,,x,,,,,,,,,,,
# Health & Environment: Hospital Beds!5!0xdeb9f1!-log10(x),,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,
"row","sid","casrn","name","Spread","Sick","PctCases","Cases","CountyCaseRate","StateCaseRate","PctDeaths","Deaths","PctDeaths2","CountyDeathRate","StateDeathRate","StatePctTested","StateTestRate","SVISocioeconomic","SVIMinority","SVIHousing","PctBeds","Mobility","PctNoIns","PctGE65","DaytimePopDensity","PrematureDeath","Smoking","AirPollution","Diabetes","Traffic","DistancingGrade","Obesity","PctBlack","PctNative"
1,"-86.6441,32.5395",1001,"Alabama, Autauga",0.0866678315568758,8.92070286505638,0.102929803420802,5723,1.0072711764932,1.00536250989607,0.0122313471955268,70,0.00125897016240715,1.01064309218431,1.01951751935049,0.758784550574268,1.00336141399368,0.3631,0.5947,0.3741,0.00152874948292297,1733.08,7.1,14.6,76,8128.5911903,0.1808155718,11.7,0.111,88.457040416,5,0.333,0.1934317728,0.0048020719
2,"-87.7221,30.7277",1003,"Alabama, Baldwin",0.0998146532926297,8.3982350405005,0.0841382979699296,18344,1.00678437634396,1.00536250989607,0.0124291321412996,228,0.0010457660236123,1.00775379492937,1.01951751935049,0.758784550574268,1.00336141399368,0.2232,0.4358,0.3359,0.00152278210455826,1971.57,8.9,19.5,121,7354.1225298,0.174890326,10.3,0.107,86.997429882,5,0.31,0.0878397593,0.0077239912
3,"-85.3871,31.8683",1005,"Alabama, Barbour",0.115971515768057,9.1636188256099,0.0790161167155661,1966,1.00625749404709,1.00536250989607,0.0203458799593082,40,0.0016076524255456,1,1.01951751935049,0.758784550574268,1.00336141399368,0.978,0.8558,0.9889,0.00297415698725935,1080.54,11.3,18,27.5,10253.573403,0.2199998453,11.5,0.176,102.29176221,3.7,0.417,0.4803263534,0.0065913749
4,"-87.1251,32.9964",1007,"Alabama, Bibb",0.0642518326865028,6.65178571428571,0.103526785714286,2319,1.00451588961667,1.00536250989607,0.0224234583872359,52,0.00232142857142857,1.00277786339753,1.01951751935049,0.758784550574268,1.00336141399368,0.7694,0.4323,0.7189,0.0015625,1272.47,10.7,16.3,28.9,11977.539484,0.1911419989,11.2,0.145,29.335580011,4,0.376,0.2112053571,0.004375
5,"-86.5679,33.9821",1009,"Alabama, Blount",0.0739773716275022,7.3478561549101,0.0993257261410788,5745,1.00580186270314,1.00536250989607,0.0175805047867711,101,0.00174619640387275,1.01031364194358,1.01951751935049,0.758784550574268,1.00336141399368,0.6143,0.5915,0.1741,0.000691562932226833,1395.46,10.8,17.8,71.7,11335.071134,0.1920867197,11.7,0.17,33.411781963,5,0.338,0.014626556,0.0065352697
6,"-85.7127,32.1003",1011,"Alabama, Bullock",0.0827966881324747,8.87749062931545,0.107220359045177,1087,1.00387051039673,1.00536250989607,0.0266789328426863,29,0.00286052475833498,1,1.01951751935049,0.758784550574268,1.00336141399368,0.9771,0.6749,0.765,0.00601696587098047,991.59,11.4,15.6,15.6,11679.558981,0.2289466401,11.2,0.237,4.0665381995,2.3,0.372,0.6954034326,0.0083842967
7,"-86.6806,31.753",1013,"Alabama, Butler",0.0687397708674304,6.40243902439024,0.093140243902439,1833,1.00590429103414,1.00536250989607,0.0327332242225859,60,0.00304878048780488,1,1.01951751935049,0.758784550574268,1.00336141399368,0.8455,0.6447,0.6259,0.00477642276422764,1042.91,8.7,19,25.1,14359.939103,0.2176533496,10.6,0.192,19.311067904,3.7,0.433,0.4455792683,0.0037601626
8,"-85.8263,33.7748",1015,"Alabama, Calhoun",0.0740373491984796,7.84059784558573,0.105900574918838,12102,1.00574885574259,1.00536250989607,0.0194182779705834,235,0.00205640680101858,1.00432932817898,1.01951751935049,0.758784550574268,1.00336141399368,0.7866,0.6507,0.6492,0.00483036831558406,1573.18,9.5,16.8,193.1,12078.616145,0.2061256037,11.8,0.175,109.89916308,5,0.385,0.2085021483,0.0053991617
9,"-85.3907,32.9136",1017,"Alabama, Chambers",0.103448275862069,9.90629183400268,0.0957608210620259,3219,1.00609264151905,1.00536250989607,0.0242311276794035,78,0.00232039268183847,1.00561868495366,1.01951751935049,0.758784550574268,1.00336141399368,0.6901,0.4597,0.7943,0.00342109177450543,1190.48,10.3,18.9,46.7,11112.536614,0.1939292705,11.4,0.199,20.271586909,4,0.401,0.3956567009,0.0030641083
10,"-85.6064,34.1781",1019,"Alabama, Cherokee",0.0612602100350058,4.03349723417333,0.0658420405654579,1714,1.0034647596185,1.00536250989607,0.0210035005834306,36,0.00138291333743085,1.01250777270301,1.01951751935049,0.758784550574268,1.00336141399368,0.6879,0.2751,0.2741,0.00230485556238476,1292.06,8.6,21.7,37,12349.707594,0.1749867379,11.4,0.152,25.908887044,4,0.35,0.0424093423,0.0066072526
