# Infection Rate: Transmissible Cases!25!0xcc3333!log10(x),,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Infection Rate: Disease Spread!5!0xe64d4d!linear(x),,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Pop Concentration: Pop Mobility!10!0x57b757!log10(x),,,,,,,,,,,,,,,,,,,,,,,,x,,,,,x,,,,
# Pop Concentration: Residential Density!10!0x5ced5c!linear(x),,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,
# Intervention: Social Distancing!10!0x4258c9!linear(x),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,
# Intervention: Testing!10!0x6079f7!-log10(x),,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,
# Health & Environment: Pop Demographics!10!0x6b0b9e!log10(x),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x
# Health & Environment: Air Pollution!10!0x8e26c4!linear(x),,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,
# Health & Environment: Age Distribution!10!0x9a42c8!log10(x),,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,
# Health & Environment: Co-morbidities!10!0xb460e0!zscore(x),,,,,,,,,,,,,,,,,,,,,,,,,x,x,,x,,,x,,
# Health & Environment: Health Disparities!10!0xc885ec!uniform(x),,,,,,,,,,,,,,,,,x,,,,,x,,,,,,,,,,,
# Health & Environment: Hospital Beds!5!0xdeb9f1!-log10(x),,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,
"row","sid","casrn","name","Spread","Sick","PctCases","Cases","CountyCaseRate","StateCaseRate","PctDeaths","Deaths","PctDeaths2","CountyDeathRate","StateDeathRate","StatePctTested","StateTestRate","SVISocioeconomic","SVIMinority","SVIHousing","PctBeds","Mobility","PctNoIns","PctGE65","DaytimePopDensity","PrematureDeath","Smoking","AirPollution","Diabetes","Traffic","DistancingGrade","Obesity","PctBlack","PctNative"
1,"-86.6441,32.5395",1001,"Alabama, Autauga",0.0692913385826772,2.3740580205392,0.0342619737055089,1905,1.00591162445444,1.00545044638789,0.0146981627296588,28,0.000503588064962861,1.00520889711624,1.00587347537917,0.2475529734725,1.00573607470476,0.3631,0.5947,0.3741,0.00152874948292297,1733.08,7.1,14.6,76,8128.5911903,0.1808155718,11.7,0.111,88.457040416,5,0.333,0.1934317728,0.0048020719
2,"-87.7221,30.7277",1003,"Alabama, Baldwin",0.10914073835241,3.10519121923476,0.0284512572125749,6203,1.00303034353264,1.00545044638789,0.0104788005803643,65,0.000298135050591225,1.02958569090176,1.00587347537917,0.2475529734725,1.00573607470476,0.2232,0.4358,0.3359,0.00152278210455826,1971.57,10.2,19.5,121,7354.1225298,0.174890326,10.3,0.107,86.997429882,5,0.31,0.0878397593,0.0077239912
3,"-85.3871,31.8683",1005,"Alabama, Barbour",0.0605095541401274,2.29090470640248,0.0378602146215988,942,1.00322594051423,1.00545044638789,0.00955414012738853,9,0.000361721795747759,1.03655432261531,1.00587347537917,0.2475529734725,1.00573607470476,0.978,0.8558,0.9889,0.00297415698725935,1080.54,11.2,18,27.5,10253.573403,0.2199998453,11.5,0.176,102.29176221,4,0.417,0.4803263534,0.0065913749
4,"-87.1251,32.9964",1007,"Alabama, Bibb",0.108695652173913,3.57142857142857,0.0328571428571429,736,1.01010103030714,1.00545044638789,0.016304347826087,12,0.000535714285714286,1.02638809625704,1.00587347537917,0.2475529734725,1.00573607470476,0.7694,0.4323,0.7189,0.0015625,1272.47,7.9,16.3,28.9,11977.539484,0.1911419989,11.2,0.145,29.335580011,4,0.376,0.2112053571,0.004375
5,"-86.5679,33.9821",1009,"Alabama, Blount",0.0560420315236427,1.6597510373444,0.0296161825726141,1713,1.00484615672844,1.00545044638789,0.00934033858727379,16,0.000276625172890733,1.00926242190831,1.00587347537917,0.2475529734725,1.00573607470476,0.6143,0.5915,0.1741,0.000691562932226833,1395.46,11,17.8,71.7,11335.071134,0.1920867197,11.7,0.17,33.411781963,5,0.338,0.014626556,0.0065352697
6,"-85.7127,32.1003",1011,"Alabama, Bullock",0.0288461538461538,1.77549812586309,0.0615506016965871,624,1.00254400656881,1.00545044638789,0.0256410256410256,16,0.00157822055632275,1.00926242190831,1.00587347537917,0.2475529734725,1.00573607470476,0.9771,0.6749,0.765,0.00601696587098047,991.59,10.8,15.6,15.6,11679.558981,0.2289466401,11.2,0.237,4.0665381995,3,0.372,0.6954034326,0.0083842967
7,"-86.6806,31.753",1013,"Alabama, Butler",0.046972860125261,2.28658536585366,0.0486788617886179,958,1.00486515997666,1.00545044638789,0.0417536534446764,40,0.00203252032520325,1,1.00587347537917,0.2475529734725,1.00573607470476,0.8455,0.6447,0.6259,0.00477642276422764,1042.91,10.2,19,25.1,14359.939103,0.2176533496,10.6,0.192,19.311067904,4,0.433,0.4455792683,0.0037601626
8,"-85.8263,33.7748",1015,"Alabama, Calhoun",0.0799271023171049,2.68645484218172,0.0336113128626058,3841,1.0061749545154,1.00545044638789,0.0127570945066389,49,0.00042878269468047,1.01549462510681,1.00587347537917,0.2475529734725,1.00573607470476,0.7866,0.6507,0.6492,0.00483036831558406,1573.18,9.4,16.8,193.1,12078.616145,0.2061256037,11.8,0.175,109.89916308,5,0.385,0.2085021483,0.0053991617
9,"-85.3907,32.9136",1017,"Alabama, Chambers",0.0595813204508857,2.20139818533393,0.0369477911646586,1242,1.00432983484588,1.00545044638789,0.034621578099839,43,0.00127919083742377,1.00336715580588,1.00587347537917,0.2475529734725,1.00573607470476,0.6901,0.4597,0.7943,0.00342109177450543,1190.48,10.8,18.9,46.7,11112.536614,0.1939292705,11.4,0.199,20.271586909,4.3,0.401,0.3956567009,0.0030641083
10,"-85.6064,34.1781",1019,"Alabama, Cherokee",0.0865671641791045,2.2280270436386,0.0257375537799631,670,1.00679056029526,1.00545044638789,0.0194029850746269,13,0.00049938537185003,1,1.00587347537917,0.2475529734725,1.00573607470476,0.6879,0.2751,0.2741,0.00230485556238476,1292.06,8.3,21.7,37,12349.707594,0.1749867379,11.4,0.152,25.908887044,4,0.35,0.0424093423,0.0066072526
11,"-86.7173,32.8504",1021,"Alabama, Chilton",0.0778164924506388,3.03490136570561,0.0390007474010826,1722,1.00629458163798,1.00545044638789,0.0174216027874564,30,0.000679455529635585,1,1.00587347537917,0.2475529734725,1.00573607470476,0.7685,0.6966,0.3636,0.000588861459017507,1342.57,14.2,15.8,54.2,10019.3128,0.2018897906,11.2,0.186,28.80120495,5,0.377,0.0996761262,0.0056621294
12,"-88.2656,32.0223",1023,"Alabama, Choctaw",0.0664893617021277,1.94688887158321,0.0292812086286115,376,1.00385825397063,1.00545044638789,0.0319148936170213,12,0.000934506658359942,1,1.00587347537917,0.2475529734725,1.00573607470476,0.9057,0.5896,0.5775,0.00194688887158321,1248.23,11.4,22.1,13.3,12479.822147,0.1879324829,10.1,0.174,17.189832601,3.7,0.413,0.415154583,0.0018690133
13,"-87.8355,31.681",1025,"Alabama, Clarke",0.0976210008203445,4.97491638795987,0.0509615384615385,1219,1.00760953219655,1.00545044638789,0.0131255127153404,16,0.000668896321070235,1,1.00587347537917,0.2475529734725,1.00573607470476,0.9436,0.4763,0.7345,0.00355351170568562,1278.77,10.8,19,21.2,11144.037371,0.2057965532,10.4,0.224,66.287632266,3.7,0.341,0.4432692308,0.0052675585
14,"-85.8584,33.2698",1027,"Alabama, Clay",0.0913312693498452,4.44444444444444,0.0486629001883239,646,1.00798925147492,1.00545044638789,0.0139318885448916,9,0.000677966101694915,1,1.00587347537917,0.2475529734725,1.00573607470476,0.8162,0.4247,0.1579,0.00338983050847458,1075.36,10.2,19.8,20.5,10461.83432,0.1962035415,10.6,0.135,37.230490328,3.7,0.406,0.1383050847,0.0054237288
15,"-85.5201,33.6768",1029,"Alabama, Cleburne",0.183760683760684,5.73830653232802,0.0312270634549943,468,1.01318390597722,1.00545044638789,0.0128205128205128,6,0.000400346967371722,1,1.00587347537917,0.2475529734725,1.00573607470476,0.8694,0.3419,0.1,,1322.85,12.8,18.8,21.4,11087.984454,0.1837446577,11,0.125,41.333776458,3.7,0.373,0.0286915327,0.0049376126
16,"-85.989,31.3993",1031,"Alabama, Coffee",0.112924281984334,3.3327553988711,0.0295131865379799,1532,1.00670361358751,1.00545044638789,0.00391644908616188,6,0.000115586892446396,1.02638809625704,1.00587347537917,0.2475529734725,1.00573607470476,0.5373,0.7256,0.1923,0.00252364715174633,1638.25,10.1,16.3,70.3,8175.3623921,0.1744475759,10.9,0.161,58.321196812,5,0.342,0.1718777091,0.0141016009
17,"-87.8017,34.6985",1033,"Alabama, Colbert",0.0810810810810811,2.68434315766407,0.0331068989445236,1813,1.00638487603021,1.00545044638789,0.014892443463872,27,0.000493042620795443,1.00540603558491,1.00587347537917,0.2475529734725,1.00573607470476,0.6519,0.397,0.1025,0.00662868412402761,1335.96,8.1,19.3,92,10644.992124,0.1865882106,10.7,0.162,80.776854508,5,0.306,0.1599832,0.0066286841
