# Infection Rate: Transmissible Cases!25!0xcc3333!log10(x),,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Infection Rate: Disease Spread!5!0xe64d4d!linear(x),,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Pop Concentration: Pop Mobility!10!0x57b757!log10(x),,,,,,,,,,,,,,,,,,,,,,,,x,,,,,x,,,,
# Pop Concentration: Residential Density!10!0x5ced5c!linear(x),,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,
# Intervention: Social Distancing!10!0x4258c9!linear(x),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,
# Intervention: Testing!10!0x6079f7!-log10(x),,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,
# Health & Environment: Pop Demographics!10!0x6b0b9e!log10(x),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x
# Health & Environment: Air Pollution!10!0x8e26c4!linear(x),,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,
# Health & Environment: Age Distribution!10!0x9a42c8!log10(x),,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,
# Health & Environment: Co-morbidities!10!0xb460e0!zscore(x),,,,,,,,,,,,,,,,,,,,,,,,,x,x,,x,,,x,,
# Health & Environment: Health Disparities!10!0xc885ec!uniform(x),,,,,,,,,,,,,,,,,x,,,,,x,,,,,,,,,,,
# Health & Environment: Hospital Beds!5!0xdeb9f1!-log10(x),,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,
"row","sid","casrn","name","Spread","Sick","PctCases","Cases","CountyCaseRate","StateCaseRate","PctDeaths","Deaths","PctDeaths2","CountyDeathRate","StateDeathRate","StatePctTested","StateTestRate","SVISocioeconomic","SVIMinority","SVIHousing","PctBeds","Mobility","PctNoIns","PctGE65","DaytimePopDensity","PrematureDeath","Smoking","AirPollution","Diabetes","Traffic","DistancingGrade","Obesity","PctBlack","PctNative"
1,"-86.6441,32.5395",1001,"Alabama, Autauga",0.197567634648796,14.3162892753727,0.0724627254905487,4029,1.01065136197699,1.00996530702181,0.0116654256639365,47,0.00084530853761623,1.00946709896934,1.00949016723033,0.377207172611552,1.00472537874048,0.3631,0.5947,0.3741,0.00152874948292297,1733.08,7.1,14.6,76,8128.5911903,0.1808155718,11.7,0.111,88.457040416,5,0.333,0.1934317728,0.0048020719
2,"-87.7221,30.7277",1003,"Alabama, Baldwin",0.182144249512671,10.71451504894,0.0588243388281917,12825,1.01164027506778,1.00996530702181,0.0118518518518519,152,0.000697177349074865,1.00478971046216,1.00949016723033,0.377207172611552,1.00472537874048,0.2232,0.4358,0.3359,0.00152278210455826,1971.57,10.2,19.5,121,7354.1225298,0.174890326,10.3,0.107,86.997429882,5,0.31,0.0878397593,0.0077239912
3,"-85.3871,31.8683",1005,"Alabama, Barbour",0.10099573257468,5.70716611068687,0.0565089827579277,1406,1.00732220840499,1.00996530702181,0.0227596017069701,32,0.00128612194043648,1,1.00949016723033,0.377207172611552,1.00472537874048,0.978,0.8558,0.9889,0.00297415698725935,1080.54,11.2,18,27.5,10253.573403,0.2199998453,11.5,0.176,102.29176221,4,0.417,0.4803263534,0.0065913749
4,"-87.1251,32.9964",1007,"Alabama, Bibb",0.199312714776632,15.5357142857143,0.0779464285714286,1746,1.01138310840695,1.00996530702181,0.0240549828178694,42,0.001875,1,1.00949016723033,0.377207172611552,1.00472537874048,0.7694,0.4323,0.7189,0.0015625,1272.47,7.9,16.3,28.9,11977.539484,0.1911419989,11.2,0.145,29.335580011,4,0.376,0.2112053571,0.004375
5,"-86.5679,33.9821",1009,"Alabama, Blount",0.179619260918253,13.865836791148,0.0771957123098202,4465,1.00816286919729,1.00996530702181,0.012989921612542,58,0.00100276625172891,1.01026070714042,1.00949016723033,0.377207172611552,1.00472537874048,0.6143,0.5915,0.1741,0.000691562932226833,1395.46,11,17.8,71.7,11335.071134,0.1920867197,11.7,0.17,33.411781963,5,0.338,0.014626556,0.0065352697
6,"-85.7127,32.1003",1011,"Alabama, Bullock",0.125755743651753,10.2584336160978,0.0815742750049319,827,1.0134814182059,1.00996530702181,0.0241837968561064,20,0.00197277569540343,1,1.00949016723033,0.377207172611552,1.00472537874048,0.9771,0.6749,0.765,0.00601696587098047,991.59,10.8,15.6,15.6,11679.558981,0.2289466401,11.2,0.237,4.0665381995,3,0.372,0.6954034326,0.0083842967
7,"-86.6806,31.753",1013,"Alabama, Butler",0.112258953168044,8.28252032520325,0.073780487804878,1452,1.00532616538623,1.00996530702181,0.0309917355371901,45,0.00228658536585366,1,1.00949016723033,0.377207172611552,1.00472537874048,0.8455,0.6447,0.6259,0.00477642276422764,1042.91,10.2,19,25.1,14359.939103,0.2176533496,10.6,0.192,19.311067904,4,0.433,0.4455792683,0.0037601626
8,"-85.8263,33.7748",1015,"Alabama, Calhoun",0.170493934142114,13.7735502332053,0.0807861599446958,9232,1.00937908616399,1.00996530702181,0.0161395147313691,149,0.00130384941851816,1.00894028247861,1.00949016723033,0.377207172611552,1.00472537874048,0.7866,0.6507,0.6492,0.00483036831558406,1573.18,9.4,16.8,193.1,12078.616145,0.2061256037,11.8,0.175,109.89916308,5,0.385,0.2085021483,0.0053991617
9,"-85.3907,32.9136",1017,"Alabama, Chambers",0.104787714543812,6.90168079726313,0.065863453815261,2214,1.00587850124443,1.00996530702181,0.0275519421860885,61,0.00181466607169418,1.00236411898285,1.00949016723033,0.377207172611552,1.00472537874048,0.6901,0.4597,0.7943,0.00342109177450543,1190.48,10.8,18.9,46.7,11112.536614,0.1939292705,11.4,0.199,20.271586909,4,0.401,0.3956567009,0.0030641083
10,"-85.6064,34.1781",1019,"Alabama, Cherokee",0.147552958363769,7.75968039336202,0.0525891210817455,1369,1.00886284702883,1.00996530702181,0.0168005843681519,23,0.000883527965580823,1,1.00949016723033,0.377207172611552,1.00472537874048,0.6879,0.2751,0.2741,0.00230485556238476,1292.06,8.3,21.7,37,12349.707594,0.1749867379,11.4,0.152,25.908887044,4,0.35,0.0424093423,0.0066072526
11,"-86.7173,32.8504",1021,"Alabama, Chilton",0.109142452161588,6.97574343759201,0.0639141168210541,2822,1.00654657293914,1.00996530702181,0.0191353649893692,54,0.00122301995334405,1.01397731740263,1.00949016723033,0.377207172611552,1.00472537874048,0.7685,0.6966,0.3636,0.000588861459017507,1342.57,14.2,15.8,54.2,10019.3128,0.2018897906,11.2,0.186,28.80120495,5,0.377,0.0996761262,0.0056621294
12,"-88.2656,32.0223",1023,"Alabama, Choctaw",0.0882956878850103,3.34864885912312,0.0379253952184409,487,1.00387273708217,1.00996530702181,0.0451745379876797,22,0.00171326220699322,1.0066678482933,1.00949016723033,0.377207172611552,1.00472537874048,0.9057,0.5896,0.5775,0.00194688887158321,1248.23,11.4,22.1,13.3,12479.822147,0.1879324829,10.1,0.174,17.189832601,3.7,0.413,0.415154583,0.0018690133
13,"-87.8355,31.681",1025,"Alabama, Clarke",0.23444976076555,22.5334448160535,0.0961120401337793,2299,1.00748967382549,1.00996530702181,0.0108742931709439,25,0.00104515050167224,1.00584875104734,1.00949016723033,0.377207172611552,1.00472537874048,0.9436,0.4763,0.7345,0.00355351170568562,1278.77,10.8,19,21.2,11144.037371,0.2057965532,10.4,0.224,66.287632266,4,0.341,0.4432692308,0.0052675585
14,"-85.8584,33.2698",1027,"Alabama, Clay",0.101985559566787,8.51224105461394,0.0834651600753296,1108,1.0070268333459,1.00996530702181,0.0306859205776173,34,0.00256120527306968,1.02298367390423,1.00949016723033,0.377207172611552,1.00472537874048,0.8162,0.4247,0.1579,0.00338983050847458,1075.36,10.2,19.8,20.5,10461.83432,0.1962035415,10.6,0.135,37.230490328,3.7,0.406,0.1383050847,0.0054237288
15,"-85.5201,33.6768",1029,"Alabama, Cleburne",0.125628140703518,8.34056182024421,0.0663908720891439,995,1.00693655218745,1.00996530702181,0.0160804020100503,16,0.00106759191299126,1.00926242190831,1.00949016723033,0.377207172611552,1.00472537874048,0.8694,0.3419,0.1,,1322.85,12.8,18.8,21.4,11087.984454,0.1837446577,11,0.125,41.333776458,3.7,0.373,0.0286915327,0.0049376126
16,"-85.989,31.3993",1031,"Alabama, Coffee",0.164275256222548,10.8073744437381,0.0657882062840741,3415,1.01001051675571,1.00996530702181,0.0111273792093704,38,0.000732050318827179,1.02951268099454,1.00949016723033,0.377207172611552,1.00472537874048,0.5373,0.7256,0.1923,0.00252364715174633,1638.25,10.1,16.3,70.3,8175.3623921,0.1744475759,10.9,0.161,58.321196812,5,0.342,0.1718777091,0.0141016009
17,"-87.8017,34.6985",1033,"Alabama, Colbert",0.15665914221219,12.6730214382236,0.080895511486067,4430,1.01090911304682,1.00996530702181,0.0133182844243792,59,0.00107738943062708,1.00748296609677,1.00949016723033,0.377207172611552,1.00472537874048,0.6519,0.397,0.1025,0.00662868412402761,1335.96,8.1,19.3,92,10644.992124,0.1865882106,10.7,0.162,80.776854508,5,0.306,0.1599832,0.0066286841
18,"-86.9932,31.434",1035,"Alabama, Conecuh",0.0618932038834951,4.15410931009204,0.067117373951291,824,1.00298256210548,1.00996530702181,0.020631067961165,17,0.00138470310336401,1.00869827228079,1.00949016723033,0.377207172611552,1.00472537874048,0.9529,0.4397,0.213,0.00472428117618311,953.55,14.5,21.6,14.3,10822.452428,0.2110751296,10.3,0.259,34.495784039,3.7,0.43,0.4566262116,0.0051315468
19,"-86.2485,32.9369",1037,"Alabama, Coosa",0.108786610878661,4.85300979934671,0.0446103593093794,478,1.00738622089779,1.00996530702181,0.0146443514644351,7,0.000653289780681288,1.02226578920968,1.00949016723033,0.377207172611552,1.00472537874048,0.693,0.5314,0.2913,,1034.43,7.8,21.8,12.3,12691.204176,0.2039996562,11,0.208,24.292868849,3,0.403,0.3047130191,0.0059729351
20,"-86.4505,31.2478",1039,"Alabama, Covington",0.111150822015726,8.40858703293138,0.0756502460390418,2798,1.00505312439115,1.00996530702181,0.0135811293781272,38,0.00102741577894338,1,1.00949016723033,0.377207172611552,1.00472537874048,0.8232,0.3941,0.4702,0.00505596712269507,1423.12,11.2,20.5,34.6,11418.122816,0.1924945154,10.5,0.153,42.463348946,4.3,0.317,0.1244254583,0.0069215379
21,"-86.3159,31.7294",1041,"Alabama, Crenshaw",0.153591160220994,10.0549768518519,0.0654658564814815,905,1.0105326943464,1.00996530702181,0.0397790055248619,36,0.00260416666666667,1.01250777270301,1.00949016723033,0.377207172611552,1.00472537874048,0.7271,0.6979,0.2353,0.00470196759259259,1335.68,10,18.3,20.2,9944.64447,0.1864692956,10.7,0.182,57.646953199,3.7,0.38,0.2322048611,0.0062934028
